datetime,s1_q50_b1r1,s2_q50_b1r1,s3_q50_b1r1,s1_q10_b1r1,s2_q10_b1r1,s3_q10_b1r1,s1_q90_b1r1,s2_q90_b1r1,s3_q90_b1r1
2023-02-02 15:45,1937.36,1954.68,2006.73,1225.15,1177.28,1106.05,2055.3,2098.21,2166.88
2023-02-02 16:00,1944.51,1960.82,2010.29,1226.12,1176.46,1107.85,2059.61,2101.52,2166.88
2023-02-02 16:15,1934.62,1956.45,1988.46,1227.59,1180.48,1087.99,2054.23,2099.04,2166.88
2023-02-02 16:30,1940.05,1954.93,1985.95,1233.0,1183.53,1052.66,2055.32,2096.15,2166.88
2023-02-02 16:45,1940.53,1949.09,2010.93,1231.35,1179.99,1019.68,2055.89,2094.31,2166.88
2023-02-02 17:00,1935.76,1944.58,2015.25,1223.03,1171.11,990.31,2054.39,2088.93,2166.88
2023-02-02 17:15,1939.37,1948.38,2001.54,1219.0,1166.53,982.49,2056.86,2090.78,2166.88
2023-02-02 17:30,1928.46,1935.6,2002.33,1214.39,1162.2,965.73,2051.56,2083.91,2166.88
2023-02-02 17:45,1924.78,1928.92,2002.58,1210.91,1158.79,922.29,2049.17,2081.04,2166.88
2023-02-02 18:00,1920.93,1926.93,2007.77,1212.64,1160.63,896.17,2047.88,2079.88,2166.88
2023-02-02 18:15,1917.91,1924.45,2028.19,1232.94,1175.72,923.74,2009.03,2062.33,2166.88
2023-02-02 18:30,1917.38,1923.93,2034.52,1237.84,1180.19,965.6,2034.79,2062.21,2166.88
2023-02-02 18:45,1908.93,1915.87,2061.25,1222.97,1165.41,999.47,2005.9,2056.06,2166.88
2023-02-02 19:00,1909.34,1911.37,2079.76,1221.09,1162.62,1007.28,2005.87,2054.88,2166.88
2023-02-02 19:15,1910.85,1915.38,2080.27,1226.05,1168.96,1019.73,2030.65,2056.24,2166.88
2023-02-02 19:30,1920.23,1920.13,2075.7,1225.61,1166.16,1044.57,2038.25,2062.84,2166.88
2023-02-02 19:45,1929.71,1927.78,2079.32,1244.01,1182.38,1083.28,2044.36,2065.76,2166.88
2023-02-02 20:00,1942.43,1938.97,2066.69,1254.29,1191.87,1111.11,2050.92,2070.62,2166.88
2023-02-02 20:15,1962.12,1959.78,2064.76,1268.22,1203.85,1139.22,2062.88,2080.06,2166.88
2023-02-02 20:30,1977.13,1973.31,2075.27,1274.64,1209.66,1167.79,2072.63,2088.05,2166.88
2023-02-02 20:45,1984.29,1975.88,2084.69,1278.87,1212.4,1180.7,2078.82,2091.39,2166.88
2023-02-02 21:00,2004.05,1994.77,2077.89,1296.07,1228.28,1215.11,2090.01,2099.83,2166.88
2023-02-02 21:15,2020.33,2012.44,2099.37,1271.09,1098.79,1250.18,2100.43,2129.0,2166.88
2023-02-02 21:30,2029.79,2026.77,2093.97,1283.38,1111.92,1264.46,2102.47,2132.59,2166.88
2023-02-02 21:45,2038.19,2035.12,2073.79,1292.14,1119.68,1260.32,2107.68,2135.16,2166.88
2023-02-02 22:00,2045.0,2042.76,2077.48,1294.95,1122.14,1261.86,2111.64,2138.24,2166.88
2023-02-02 22:15,2053.51,2049.96,2083.66,1300.04,1125.7,1270.22,2118.14,2140.92,2166.88
2023-02-02 22:30,2055.84,2053.49,2071.17,1304.82,1130.71,1247.01,2120.11,2142.57,2166.88
2023-02-02 22:45,2058.42,2055.79,2072.3,1304.86,1130.6,1242.6,2121.1,2142.89,2166.88
2023-02-02 23:00,2116.48,2116.29,1585.84,1382.28,1282.65,305.67,2166.78,2166.65,2166.88
2023-02-02 23:15,2121.36,2121.12,1558.56,1388.58,1288.67,288.08,2166.81,2166.88,2166.88
2023-02-02 23:30,2118.1,2117.71,1593.3,1381.48,1281.58,271.22,2166.87,2166.88,2166.88
2023-02-02 23:45,2115.84,2115.58,1583.0,1377.81,1278.13,252.59,2166.79,2166.88,2166.88
2023-02-03 00:00,2111.98,2111.8,1614.23,1375.58,1276.1,226.25,2166.75,2166.41,2166.88
2023-02-03 00:15,2114.09,2113.7,1603.19,1403.46,1281.17,226.01,2166.71,2156.81,2166.88
2023-02-03 00:30,2114.66,2114.24,1589.99,1407.56,1285.22,223.69,2164.47,2156.74,2166.88
2023-02-03 00:45,2114.99,2114.29,1572.86,1403.52,1281.09,214.18,2166.72,2158.24,2166.88
2023-02-03 01:00,2116.58,2116.58,1557.05,1406.61,1284.43,198.59,2166.67,2159.18,2166.88
2023-02-03 01:15,2118.81,2118.81,1541.88,1408.86,1286.42,185.89,2166.88,2159.19,2166.88
2023-02-03 01:30,2120.89,2120.85,1526.82,1412.52,1289.97,173.71,2166.88,2160.24,2166.88
2023-02-03 01:45,2123.14,2123.14,1531.99,1415.12,1292.39,169.71,2166.88,2160.5,2166.88
2023-02-03 02:00,2122.94,2122.94,1545.63,1413.01,1290.22,196.39,2166.88,2160.46,2166.88
2023-02-03 02:15,2121.82,2121.94,1547.87,1408.81,1286.13,231.36,2166.88,2161.39,2166.88
2023-02-03 02:30,2124.88,2122.89,1514.14,1414.54,1290.99,263.71,2166.88,2161.23,2166.88
2023-02-03 02:45,2130.38,2128.66,1510.04,1421.97,1298.19,283.56,2166.88,2163.22,2166.88
2023-02-03 03:00,2129.75,2129.71,1476.78,1417.98,1294.81,294.68,2166.88,2165.55,2166.88
2023-02-03 03:15,2129.86,2129.46,1443.97,1290.26,1360.88,299.77,2166.88,2156.56,2166.88
2023-02-03 03:30,2130.41,2126.77,1445.2,1292.28,1361.51,301.02,2166.88,2153.98,2166.88
2023-02-03 03:45,2131.58,2127.57,1486.54,1290.89,1360.1,302.29,2166.88,2153.69,2166.88
2023-02-03 04:00,2134.59,2130.88,1502.76,1294.1,1363.46,300.54,2166.88,2155.77,2166.88
2023-02-03 04:15,2137.94,2134.34,1552.69,1301.49,1371.14,296.48,2166.88,2155.92,2166.88
2023-02-03 04:30,2137.4,2133.59,1560.99,1299.24,1368.72,286.68,2166.88,2156.19,2166.88
2023-02-03 04:45,2135.44,2132.57,1550.06,1295.2,1365.21,271.97,2166.88,2156.64,2166.88
2023-02-03 05:00,2135.68,2133.23,1535.74,1294.82,1364.89,260.85,2166.88,2157.75,2166.88
2023-02-03 05:15,2134.95,2135.42,1542.26,1296.42,1367.72,240.33,2166.88,2159.53,2166.88
2023-02-03 05:30,2135.37,2135.31,1535.86,1293.11,1364.15,217.75,2166.88,2159.03,2166.88
2023-02-03 05:45,2133.95,2133.95,1531.36,1289.83,1360.91,193.11,2166.88,2158.91,2166.88
2023-02-03 06:00,2133.51,2133.51,1522.83,1290.06,1361.08,178.98,2166.88,2158.72,2166.88
2023-02-03 06:15,2131.53,2133.13,1532.45,1298.09,1389.98,188.53,2165.72,2166.21,2166.88
2023-02-03 06:30,2131.77,2131.8,1544.58,1295.29,1386.55,191.83,2165.93,2164.93,2166.88
2023-02-03 06:45,2129.59,2129.59,1543.11,1291.6,1382.74,200.21,2164.94,2164.04,2166.88
2023-02-03 07:00,2127.66,2127.21,1555.3,1290.07,1380.77,206.16,2164.09,2163.27,2166.88
2023-02-03 07:15,2127.6,2129.54,1543.33,1293.13,1384.91,189.59,2161.5,2162.73,2166.88
2023-02-03 07:30,2130.1,2130.1,1487.59,1295.36,1386.43,179.88,2163.26,2162.52,2166.88
2023-02-03 07:45,2127.91,2127.91,1467.91,1292.25,1383.18,174.18,2162.45,2161.79,2166.88
2023-02-03 08:00,2124.87,2127.3,1408.71,1293.8,1385.54,179.11,2159.58,2161.45,2166.88
2023-02-03 08:15,2119.15,2121.54,1368.33,1290.4,1381.68,177.37,2155.74,2157.04,2166.88
2023-02-03 08:30,2115.4,2115.63,1403.0,1286.13,1376.03,171.4,2153.27,2153.65,2166.88
2023-02-03 08:45,2112.64,2110.96,1437.57,1281.38,1369.68,155.62,2153.46,2152.09,2166.88
2023-02-03 09:00,2109.11,2106.4,1414.94,1274.78,1363.38,173.78,2151.09,2150.18,2166.88
2023-02-03 09:15,2105.27,2105.07,1401.2,1344.02,1330.52,152.08,2140.07,2149.76,2166.88
2023-02-03 09:30,2103.08,2101.87,1443.68,1342.55,1329.73,132.97,2139.42,2148.08,2166.88
2023-02-03 09:45,2102.18,2098.84,1479.45,1343.57,1328.73,125.42,2137.34,2146.51,2166.88
2023-02-03 10:00,2099.14,2092.46,1499.23,1342.24,1326.59,124.14,2136.41,2142.15,2166.88
2023-02-03 10:15,2093.11,2089.17,1526.38,1338.84,1324.27,140.32,2134.82,2138.33,2166.88
2023-02-03 10:30,2079.91,2077.91,1542.13,1327.66,1314.26,149.99,2130.1,2132.15,2166.88
2023-02-03 10:45,2068.38,2073.81,1531.43,1318.96,1310.13,160.04,2125.88,2130.09,2166.88
2023-02-03 11:00,2041.87,2059.99,1544.38,1305.64,1302.99,173.96,2116.23,2120.64,2166.88
2023-02-03 11:15,2027.57,2048.92,1540.93,1300.28,1300.23,185.03,2113.73,2113.73,2166.88
2023-02-03 11:30,2004.84,2025.64,1537.68,1286.94,1286.63,187.84,2088.54,2096.86,2166.88
2023-02-03 11:45,1996.54,2014.35,1540.33,1275.32,1276.9,177.2,2085.47,2091.29,2166.88
2023-02-03 12:00,1978.77,1992.23,1525.04,1261.56,1259.71,179.54,2075.85,2078.21,2166.88
2023-02-03 12:15,1968.03,1977.05,1529.0,1278.92,1263.71,186.86,2063.85,2065.04,2166.88
2023-02-03 12:30,1967.67,1973.73,1521.21,1280.08,1260.46,207.47,2063.9,2064.0,2166.88
2023-02-03 12:45,1958.97,1962.17,1525.68,1273.19,1255.08,225.87,2059.52,2055.65,2166.88
2023-02-03 13:00,1942.21,1940.73,1531.13,1262.47,1242.6,247.74,2051.34,2042.25,2166.88
2023-02-03 13:15,1930.41,1924.5,1521.56,1257.96,1232.45,270.92,2040.95,2029.88,2166.88
2023-02-03 13:30,1917.99,1910.05,1513.47,1243.7,1221.09,288.75,2034.27,2020.76,2166.88
2023-02-03 13:45,1904.89,1895.46,1532.36,1233.12,1200.2,306.9,1999.5,2009.0,2166.88
2023-02-03 14:00,1890.52,1880.15,1524.08,1219.84,1178.74,319.22,1990.06,2001.2,2166.88
2023-02-03 14:15,1875.8,1858.71,1513.4,1206.76,1148.58,320.95,1979.99,1988.11,2166.88
2023-02-03 14:30,1855.36,1836.48,1484.8,1186.24,1126.06,320.27,1967.28,1973.08,2166.88
2023-02-03 14:45,1830.39,1810.14,1399.53,1167.09,1095.3,294.19,1948.52,1955.16,2166.88
2023-02-03 15:00,1798.47,1787.71,1418.41,1127.34,1085.37,262.86,1931.39,1941.57,2166.88
2023-02-03 15:15,1777.74,1772.65,1468.76,1086.7,1027.57,236.03,1917.82,1982.53,2166.88
2023-02-03 15:30,1743.39,1746.83,1488.0,1059.18,1023.46,205.47,1895.11,1966.77,2166.88
2023-02-03 15:45,1719.76,1731.18,1502.67,1034.31,1020.77,182.65,1879.07,1956.49,2166.88
2023-02-03 16:00,1686.75,1706.13,1503.65,1008.46,1017.12,158.33,1849.4,1933.08,2166.88
2023-02-03 16:15,1660.21,1680.65,1503.07,1003.43,1013.08,135.41,1827.71,1914.05,2166.88
2023-02-03 16:30,1634.63,1652.31,1502.48,1003.25,999.31,117.91,1804.06,1891.14,2166.88
2023-02-03 16:45,1613.19,1626.39,1487.68,993.35,974.04,95.36,1789.97,1876.64,2166.88
2023-02-03 17:00,1590.5,1594.55,1418.63,969.6,936.16,79.51,1782.88,1866.94,2166.88
2023-02-03 17:15,1581.02,1581.23,1353.85,958.74,922.28,72.98,1774.3,1857.34,2166.88
2023-02-03 17:30,1565.87,1558.35,1337.58,939.42,892.74,70.14,1761.67,1841.72,2166.88
2023-02-03 17:45,1551.58,1538.75,1347.76,935.45,862.76,69.43,1747.99,1827.28,2166.88
2023-02-03 18:00,1535.29,1518.89,1358.0,912.75,834.25,65.31,1740.73,1818.77,2166.88
2023-02-03 18:15,1537.24,1522.88,1382.48,905.17,825.87,68.16,1757.94,1863.09,2166.88
2023-02-03 18:30,1535.83,1525.49,1392.05,888.27,820.62,71.29,1759.92,1866.4,2166.88
2023-02-03 18:45,1541.15,1542.41,1389.86,877.27,837.05,71.94,1768.25,1878.66,2166.88
2023-02-03 19:00,1547.17,1562.23,1401.37,867.74,864.91,70.7,1774.79,1888.57,2166.88
2023-02-03 19:15,1549.44,1571.34,1383.13,868.44,885.03,69.47,1776.36,1891.76,2166.88
2023-02-03 19:30,1553.64,1574.86,1395.84,878.33,893.97,69.12,1773.85,1887.9,2166.88
2023-02-03 19:45,1567.32,1585.24,1402.49,892.26,900.2,55.45,1789.05,1899.24,2166.88
2023-02-03 20:00,1571.81,1588.69,1412.24,898.46,904.24,65.84,1790.51,1899.41,2166.88
2023-02-03 20:15,1567.95,1582.56,1422.03,904.44,906.47,50.85,1788.2,1897.0,2166.88
2023-02-03 20:30,1567.78,1584.32,1404.73,909.46,919.55,65.15,1783.04,1892.64,2166.88
2023-02-03 20:45,1556.59,1579.91,1414.39,897.0,923.95,72.98,1773.95,1888.48,2166.88
2023-02-03 21:00,1543.3,1569.18,1422.63,886.2,921.68,82.2,1766.74,1884.42,2166.88
2023-02-03 21:15,1531.68,1555.21,1418.92,833.9,817.7,92.03,1830.83,1873.87,2166.88
2023-02-03 21:30,1519.14,1538.41,1404.54,832.34,804.74,110.21,1823.08,1867.26,2166.88
2023-02-03 21:45,1508.87,1519.92,1356.93,839.92,792.53,126.7,1814.51,1857.65,2166.88
2023-02-03 22:00,1495.28,1500.03,1319.62,846.5,775.93,139.63,1798.66,1842.64,2166.88
2023-02-03 22:15,1477.94,1474.86,1318.26,844.15,754.71,143.51,1787.02,1831.28,2166.88
2023-02-03 22:30,1453.16,1442.41,1285.23,832.21,728.22,142.23,1761.48,1806.86,2166.88
2023-02-03 22:45,1424.44,1407.62,1248.46,816.13,695.76,144.28,1742.26,1790.52,2166.88
2023-02-03 23:00,1155.89,1148.64,790.33,591.29,538.62,82.64,1468.99,1447.66,1836.73
2023-02-03 23:15,1120.01,1116.19,805.68,562.13,511.9,78.35,1440.48,1422.5,1887.95
2023-02-03 23:30,1085.41,1084.11,818.32,533.26,485.19,74.19,1419.94,1404.79,1887.07
2023-02-03 23:45,1055.84,1056.05,826.72,507.06,460.55,56.34,1397.35,1384.26,1895.13
2023-02-04 00:00,1025.19,1028.1,839.15,481.01,436.52,55.5,1376.27,1366.26,1924.22
2023-02-04 00:15,988.35,996.37,860.58,455.73,410.22,76.93,1393.28,1281.98,1938.19
2023-02-04 00:30,954.4,965.81,878.04,431.5,388.96,88.48,1365.77,1254.08,2008.92
2023-02-04 00:45,923.81,936.02,869.79,409.08,368.56,95.16,1332.79,1219.81,2019.18
2023-02-04 01:00,892.21,903.95,860.52,387.43,348.64,102.4,1293.19,1177.91,2035.72
2023-02-04 01:15,845.0,855.64,853.45,357.1,320.89,117.76,1245.99,1127.09,2007.23
2023-02-04 01:30,798.34,809.23,853.22,336.58,303.13,115.44,1190.71,1068.84,2024.33
2023-02-04 01:45,752.33,763.19,849.29,319.3,288.44,113.15,1150.85,1025.86,2030.29
2023-02-04 02:00,707.79,719.0,861.12,298.16,270.02,110.88,1107.0,979.12,2049.46
2023-02-04 02:15,650.54,661.21,885.55,260.19,235.21,108.65,1054.87,922.76,2061.51
2023-02-04 02:30,596.18,605.32,906.86,226.33,204.07,99.57,997.88,861.33,2072.46
2023-02-04 02:45,542.32,551.15,932.1,193.37,174.4,99.99,947.92,808.1,2051.79
2023-02-04 03:00,489.6,501.46,956.17,163.36,148.2,104.31,898.14,756.48,2050.26
2023-02-04 03:15,435.46,452.19,970.47,120.22,102.65,106.48,758.78,739.43,2048.83
2023-02-04 03:30,385.99,407.05,983.79,97.95,80.63,113.22,706.5,689.27,2062.31
2023-02-04 03:45,341.04,364.97,982.37,72.74,56.13,115.64,655.88,640.71,2078.26
2023-02-04 04:00,299.03,325.24,979.49,51.25,38.76,118.1,609.5,595.34,2077.22
2023-02-04 04:15,260.78,287.68,976.66,37.81,29.3,120.6,571.09,557.11,2081.87
2023-02-04 04:30,226.7,253.27,973.88,29.58,25.37,123.13,539.82,525.99,2059.23
2023-02-04 04:45,194.9,220.59,971.14,15.93,13.82,120.15,503.73,489.07,2069.25
2023-02-04 05:00,169.08,192.63,970.02,4.35,3.7,106.15,472.17,456.46,2078.21
2023-02-04 05:15,149.67,171.05,967.35,2.85,2.85,92.28,443.72,426.9,2100.72
2023-02-04 05:30,133.39,152.85,964.73,0.72,0.72,87.19,419.15,401.17,2095.41
2023-02-04 05:45,118.81,136.99,960.91,0.59,0.59,87.46,399.6,381.07,2099.0
2023-02-04 06:00,103.22,121.11,957.29,0.48,0.48,95.27,382.95,364.24,2098.19
2023-02-04 06:15,91.62,110.26,969.11,0.0,0.0,102.59,284.29,408.08,2086.97
2023-02-04 06:30,84.0,100.94,982.61,0.0,0.0,117.5,270.43,393.59,2077.09
2023-02-04 06:45,81.03,93.56,982.86,0.0,0.0,125.83,263.93,384.91,2076.39
2023-02-04 07:00,76.79,87.32,1007.24,0.0,0.0,133.81,258.32,378.28,2088.3
2023-02-04 07:15,76.55,86.72,1017.64,0.0,0.0,142.08,257.97,377.81,2102.22
2023-02-04 07:30,75.5,85.62,1033.56,0.0,0.0,153.22,260.86,380.56,2101.4
2023-02-04 07:45,75.29,85.44,1051.19,0.0,0.0,153.42,261.96,381.92,2077.95
2023-02-04 08:00,76.16,84.85,1070.56,0.0,0.0,159.83,263.73,382.79,2071.74
2023-02-04 08:15,79.56,86.45,1090.18,0.0,0.0,175.26,271.18,389.58,2100.05
2023-02-04 08:30,85.38,90.41,1110.04,0.0,0.0,185.73,277.95,395.03,2109.42
2023-02-04 08:45,91.23,94.08,1130.14,0.0,0.0,190.76,287.34,402.84,2111.47
2023-02-04 09:00,97.84,96.4,1150.48,0.0,0.0,192.76,295.75,408.52,2108.82
2023-02-04 09:15,104.57,102.33,1152.29,0.0,0.0,194.78,358.21,366.21,2116.04
2023-02-04 09:30,111.78,107.37,1150.79,0.0,0.0,196.82,372.4,379.26,2106.27
2023-02-04 09:45,119.21,115.15,1148.62,0.0,0.0,198.86,379.16,386.5,2111.32
2023-02-04 10:00,125.38,123.79,1147.0,0.0,0.0,198.59,393.21,401.71,2116.65
2023-02-04 10:15,124.55,123.93,1142.87,0.0,0.0,203.83,387.91,396.76,2121.46
2023-02-04 10:30,123.62,124.69,1138.76,0.0,0.0,198.36,380.99,390.55,2120.61
2023-02-04 10:45,123.44,125.16,1134.68,0.0,0.0,191.77,377.1,386.86,2126.54
2023-02-04 11:00,123.26,127.06,1137.14,0.0,0.0,185.91,380.38,390.89,2126.05
2023-02-04 11:15,115.03,119.03,1142.0,0.0,0.0,180.18,364.91,375.48,2130.36
2023-02-04 11:30,108.44,111.72,1146.88,0.0,0.0,174.56,350.31,360.67,2115.64
2023-02-04 11:45,101.67,105.82,1151.78,0.0,0.0,165.94,341.48,352.25,2128.41
2023-02-04 12:00,94.38,102.85,1156.7,0.0,0.0,160.66,336.01,349.27,2132.25
2023-02-04 12:15,87.23,97.04,1193.17,0.0,0.0,166.67,388.44,381.76,2143.9
2023-02-04 12:30,79.67,90.17,1219.14,0.0,0.0,176.06,381.37,374.98,2141.41
2023-02-04 12:45,75.02,84.63,1239.63,0.0,0.0,182.45,377.6,371.11,2140.44
2023-02-04 13:00,70.02,80.58,1269.8,0.0,0.0,188.98,371.61,365.36,2138.84
2023-02-04 13:15,66.33,76.18,1298.63,0.0,0.0,198.94,363.11,356.5,2136.67
2023-02-04 13:30,62.87,72.77,1312.77,0.0,0.0,205.85,356.39,349.95,2127.51
2023-02-04 13:45,60.57,69.64,1235.2,0.0,0.0,212.9,354.47,347.37,2128.84
2023-02-04 14:00,58.1,66.48,1190.77,0.0,0.0,219.46,353.34,345.84,2128.1
2023-02-04 14:15,59.09,65.83,1157.4,0.0,0.0,220.15,358.62,350.23,2126.63
2023-02-04 14:30,60.7,65.69,1142.56,0.0,0.0,214.28,362.45,353.56,2125.99
2023-02-04 14:45,62.47,66.96,1116.93,0.0,0.0,203.13,363.21,353.85,2128.94
2023-02-04 15:00,64.42,68.71,1091.68,0.0,0.0,195.48,370.97,361.57,2134.79
2023-02-04 15:15,68.83,73.02,1066.81,0.0,0.0,188.0,327.96,521.84,2126.83
2023-02-04 15:30,74.54,78.52,1043.9,0.0,0.0,180.7,340.28,533.39,2116.86
2023-02-04 15:45,81.54,81.42,1039.61,0.0,0.0,173.57,349.0,539.17,2118.89
2023-02-04 16:00,90.31,86.67,1062.25,0.0,0.0,166.61,361.23,548.63,2125.49
2023-02-04 16:15,96.09,90.91,1069.11,0.0,0.0,156.71,364.2,550.79,2123.99
2023-02-04 16:30,102.31,96.32,1052.76,0.0,0.0,146.47,375.35,561.09,2132.29
2023-02-04 16:45,108.31,102.02,1087.38,0.0,0.0,140.27,383.81,568.98,2136.09
2023-02-04 17:00,115.65,108.95,1122.45,0.0,0.0,134.22,390.91,575.36,2125.56
2023-02-04 17:15,123.47,116.64,1152.82,0.0,0.0,128.33,398.07,581.94,2130.71
2023-02-04 17:30,131.36,125.64,1103.96,0.0,0.0,122.58,401.84,585.62,2134.21
2023-02-04 17:45,139.17,137.43,1050.2,0.46,0.46,116.99,405.37,591.05,2136.99
2023-02-04 18:00,147.78,149.8,1002.63,0.46,0.64,111.55,423.76,611.21,2141.56
2023-02-04 18:15,159.06,167.51,996.98,3.54,0.52,121.2,483.55,829.91,2134.55
2023-02-04 18:30,172.14,188.2,991.44,5.77,0.73,129.6,506.58,853.67,2123.16
2023-02-04 18:45,188.32,211.65,1019.86,11.45,3.97,133.25,532.55,879.46,2133.83
2023-02-04 19:00,205.96,234.64,1084.32,21.05,10.73,136.86,559.29,904.9,2135.71
2023-02-04 19:15,221.23,250.54,1157.36,23.6,12.01,140.52,582.25,925.7,2149.98
2023-02-04 19:30,239.06,265.71,1171.91,29.84,16.92,144.24,606.73,945.68,2166.88
2023-02-04 19:45,257.27,280.73,1183.31,38.14,23.71,151.19,624.96,959.45,2166.88
2023-02-04 20:00,275.57,298.05,1206.83,43.82,28.04,155.11,640.51,972.08,2166.88
2023-02-04 20:15,280.38,303.6,1248.78,49.79,33.65,159.09,635.97,967.61,2166.88
2023-02-04 20:30,283.65,307.38,1286.42,52.12,35.65,163.13,633.28,964.53,2142.97
2023-02-04 20:45,288.66,313.41,1267.54,54.43,37.75,167.23,637.77,968.75,2130.92
2023-02-04 21:00,295.92,324.18,1191.3,59.75,43.49,175.17,634.19,965.98,2117.96
2023-02-04 21:15,302.75,337.01,1142.61,56.37,46.2,179.46,777.81,1004.53,2121.38
2023-02-04 21:30,310.4,348.47,1069.42,59.59,49.9,183.82,784.43,1012.58,2112.69
2023-02-04 21:45,317.85,360.45,1015.93,60.33,51.83,180.71,795.73,1024.4,2114.74
2023-02-04 22:00,325.53,376.38,994.23,62.41,55.79,171.57,807.06,1034.92,2117.59
2023-02-04 22:15,342.07,400.53,976.66,67.36,61.92,149.16,812.86,1040.06,2118.83
2023-02-04 22:30,362.27,422.65,959.28,76.61,70.83,133.46,838.97,1063.13,2124.65
2023-02-04 22:45,386.2,443.73,942.12,88.93,81.51,130.29,859.13,1078.48,2128.78
2023-02-04 23:00,417.84,390.91,611.59,165.73,128.81,165.37,573.73,681.1,1871.19
2023-02-04 23:15,422.81,399.97,620.2,164.52,136.27,167.89,565.66,674.84,1857.49
2023-02-04 23:30,429.24,408.4,624.17,170.44,143.79,170.44,574.11,683.65,1888.5
2023-02-04 23:45,435.65,419.13,634.72,171.58,151.25,173.01,590.71,702.42,1919.82
2023-02-05 00:00,447.05,439.94,610.88,175.14,160.36,174.96,610.12,726.65,1995.64
2023-02-05 00:15,456.6,451.41,567.6,196.53,169.15,178.86,654.9,656.63,2009.2
2023-02-05 00:30,461.55,449.96,535.82,200.05,170.36,180.1,659.33,656.26,1902.58
2023-02-05 00:45,460.46,441.12,546.36,202.3,165.43,185.38,666.57,658.91,1867.58
2023-02-05 01:00,465.06,435.38,565.85,193.73,140.62,191.09,690.08,677.16,1835.24
2023-02-05 01:15,524.65,481.52,572.49,239.64,150.08,194.6,741.16,719.4,1783.66
2023-02-05 01:30,606.11,537.18,551.78,288.32,173.64,197.74,814.12,776.26,1766.76
2023-02-05 01:45,691.92,604.95,525.33,331.18,218.83,199.01,901.98,853.73,1751.09
2023-02-05 02:00,770.47,676.27,506.13,360.29,264.73,199.08,981.01,927.37,1737.55
2023-02-05 02:15,878.71,790.77,514.92,428.68,326.45,197.29,1137.75,1087.45,1714.12
2023-02-05 02:30,953.85,914.33,524.03,481.52,416.71,196.34,1263.11,1238.85,1756.53
2023-02-05 02:45,1078.41,1037.44,555.79,550.85,475.73,195.41,1402.54,1373.69,1773.3
2023-02-05 03:00,1191.11,1167.03,523.02,619.07,557.56,193.77,1485.38,1465.98,1741.6
2023-02-05 03:15,1310.43,1314.26,476.47,701.28,660.46,181.79,1666.24,1613.8,1755.22
2023-02-05 03:30,1423.05,1440.91,483.33,783.3,749.32,164.9,1744.52,1692.35,1733.24
2023-02-05 03:45,1524.41,1584.67,490.72,847.06,832.94,155.43,1812.48,1783.41,1727.57
2023-02-05 04:00,1639.26,1715.89,498.17,931.24,930.49,144.99,1891.66,1871.98,1727.25
2023-02-05 04:15,1749.94,1807.62,506.99,1027.96,1022.19,135.65,1966.08,1958.92,1669.76
2023-02-05 04:30,1859.09,1886.93,511.13,1112.52,1093.19,124.75,2055.23,2040.06,1632.36
2023-02-05 04:45,1926.71,1930.49,519.43,1167.51,1136.99,105.23,2104.45,2061.31,1617.66
2023-02-05 05:00,1933.19,1963.26,521.13,1207.51,1189.97,94.08,2108.0,2079.02,1647.4
2023-02-05 05:15,1976.02,2003.31,525.74,1288.98,1271.64,88.18,2139.17,2097.8,1669.43
2023-02-05 05:30,2038.84,2033.94,535.75,1335.35,1302.42,86.67,2160.69,2112.54,1752.16
2023-02-05 05:45,2069.02,2065.64,545.88,1354.97,1323.13,71.64,2165.97,2140.63,1773.96
2023-02-05 06:00,2080.49,2077.49,555.08,1361.24,1329.38,41.81,2166.02,2145.03,1791.81
2023-02-05 06:15,2098.96,2095.98,531.18,1406.06,1372.65,40.84,2157.69,2147.05,1740.62
2023-02-05 06:30,2108.0,2108.48,506.87,1399.27,1367.49,46.46,2160.83,2161.77,1629.83
2023-02-05 06:45,2117.96,2119.61,502.09,1416.02,1384.78,48.15,2162.31,2165.07,1632.46
2023-02-05 07:00,2111.08,2113.06,491.77,1402.47,1371.18,49.59,2160.83,2164.59,1564.81
2023-02-05 07:15,2118.01,2119.89,483.75,1413.76,1382.78,65.43,2162.16,2164.47,1503.77
2023-02-05 07:30,2120.04,2122.94,487.92,1412.69,1382.3,67.69,2163.91,2163.84,1504.88
2023-02-05 07:45,2118.96,2125.54,483.26,1415.1,1389.18,70.01,2166.51,2163.74,1508.37
2023-02-05 08:00,2117.13,2120.43,494.22,1409.67,1379.91,72.38,2166.25,2160.44,1484.88
2023-02-05 08:15,2113.81,2118.13,512.19,1405.1,1375.72,74.81,2163.97,2158.68,1471.61
2023-02-05 08:30,2111.48,2113.04,514.82,1409.06,1378.48,77.28,2162.89,2157.78,1511.08
2023-02-05 08:45,2107.53,2105.41,517.52,1398.84,1365.64,66.92,2161.47,2156.51,1507.18
2023-02-05 09:00,2104.32,2105.08,508.6,1399.89,1368.0,61.47,2160.42,2157.27,1532.33
2023-02-05 09:15,2100.29,2099.65,494.79,1276.96,1333.07,69.6,2159.18,2149.26,1601.21
2023-02-05 09:30,2094.53,2092.63,481.72,1266.06,1321.47,66.96,2158.35,2145.9,1632.66
2023-02-05 09:45,2086.62,2084.54,478.54,1258.08,1313.15,41.24,2156.85,2142.19,1713.42
2023-02-05 10:00,2082.26,2081.38,464.58,1255.47,1310.83,54.78,2155.02,2138.92,1763.93
